TIME,EWT_Thermowell_ANSI,LWT_Thermowell_ANSI,EWT_unit,LWT_unit,Ambient_air_temp,RH,GPM_KEYANCE,DLT,LLT,SLT1,SLP,DLP,K2_EEV_POS,SH,Compressor_on,Capacity,COP,GPM_ps_1_float,Temp_prosense_1,GPM_float,SubCooling_F,EVAP,GPM_ps_2_float,TruPwr3Ph_E360fp,TruPwr3Ph_E360cl1,TruPwr3Ph,LOG_ERR
2025-10-18T00:01:17,70.0,70.6,78.08,84.2,66.28,40.95,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:18,70.0,70.6,78.08,84.2,66.25,40.94,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:19,70.0,70.6,78.08,84.2,66.24,40.94,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:20,70.0,70.6,78.08,84.2,66.24,40.92,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:21,70.0,70.6,78.08,84.2,66.22,40.95,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:22,70.0,70.6,78.08,84.2,66.21,40.92,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:23,70.0,70.6,78.08,84.2,66.24,40.92,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:24,70.0,70.6,78.08,84.2,66.22,40.92,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:25,70.0,70.6,78.08,84.2,66.21,40.92,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:26,70.0,70.6,78.08,84.2,66.2,40.97,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:27,70.0,70.6,78.08,84.2,66.21,40.97,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:28,70.0,70.6,78.08,84.2,66.21,40.99,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:29,70.0,70.6,78.08,84.2,66.2,40.97,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:30,70.0,70.6,78.08,84.2,66.19,40.97,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:31,70.0,70.6,78.08,84.2,66.19,40.96,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:32,70.0,70.6,78.08,84.2,66.22,40.96,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:33,70.0,70.6,78.08,84.2,66.22,40.95,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:34,70.0,70.6,78.08,84.2,66.22,40.96,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:35,70.0,70.6,78.08,84.2,66.22,40.98,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:36,70.0,70.6,78.08,84.2,66.26,41.0,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:37,70.0,70.6,78.08,84.2,66.23,40.98,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:38,70.0,70.6,78.08,84.2,66.22,40.98,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:39,70.0,70.6,78.08,84.2,66.21,40.98,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:40,70.0,70.6,78.08,84.2,66.21,40.96,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:41,70.0,70.6,78.08,84.2,66.25,40.97,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:42,70.0,70.6,78.08,84.2,66.24,40.99,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:43,70.0,70.6,78.08,84.2,66.26,40.98,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:44,70.0,70.6,78.08,84.2,66.28,41.0,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:45,70.0,70.6,78.08,84.2,66.25,41.02,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:46,70.0,70.6,78.08,84.2,66.27,40.99,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:47,70.0,70.6,78.08,84.2,66.25,41.0,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:48,70.0,70.6,78.08,84.2,66.23,40.99,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:49,70.0,70.6,78.08,84.2,66.27,41.02,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:50,70.0,70.6,78.08,84.2,66.25,41.05,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:51,70.0,70.6,78.08,84.2,66.24,41.08,0,63.8,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:52,70.0,70.6,78.08,84.2,66.22,41.09,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:53,70.0,70.6,78.08,84.2,66.25,41.08,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:54,70.0,70.6,78.08,84.2,66.23,41.09,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:55,70.0,70.6,78.08,84.2,66.26,41.12,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:56,70.0,70.6,78.08,84.2,66.28,41.12,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:57,70.0,70.6,78.08,84.2,66.26,41.14,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:58,70.0,70.6,78.08,84.2,66.24,41.11,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:01:59,70.0,70.6,78.08,84.2,66.26,41.12,0,63.9,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
2025-10-18T00:02:00,70.0,70.6,78.08,84.2,66.24,41.14,0,63.8,70.0,67.0,56.0,71.0,0,13.0,0,0.0,0.0,0.0,73,0.0,-70.0,62.42,0.0,0.0,0.0,0.0,False
